,id,handle,tweet
863,1254154809059553281,mdave0747,Debacle of Trump's coronavirus disinfectant comments could be tipping point https://t.co/Dh6mPRTKCV
864,1254154807776104451,kurknielsen,"@DonaldJTrumpJr @nytimes @JoeBiden Hey junior, speaking of creepy check out this guy -

https://t.co/aJHvl3P7YU"
865,1254154797411950605,Johnfrededdy,Debacle of Trump's coronavirus disinfectant comments could be tipping point https://t.co/dS9IrMNWop
866,1254154789291798537,sarahedwig,Donald trump is a gemini sun with a sag moon....which explains literally everything
867,1254154735734661120,SpinePainBegone,"Thread by @COsweda: Thread @MarcACaputo @meridithmcgraw @anitakumar01 perfectly exemplify how hatred of @realDonaldTrump makes people do reallytupid things. https://t.co/uDegxCaNWU… ""Politico edited on Saturday morning a story claiming Donald Trump owes… https://t.co/vBqiqgASdM"
868,1254154729128636421,lmelendez49,"@twittaondashit1 @DonaldJTrumpJr @nytimes @JoeBiden Lawsuit Charges Donald Trump with Raping a 13-Year-Old Girl

A civil suit against Donald Trump alleging he raped a 13-year-old girl was dismissed in California in May 2016, refiled in New York in June 2016, and dropped again in November 2016.

DAVID MIKKELSON

23 June 2016"
869,1254154723000815626,Marose111,@DailyCaller Donald Trump will call this fake news or a HOAX!
870,1254154701995679746,MelvinNudelman,"Fake Media never showed this picture of the POTUS, Donald J. Trump. https://t.co/wPc0wxd6fL"
871,1254154700083118087,Juanma_Santiago,Donald Trump's favorite album. https://t.co/eJ4E7htV61
872,1254154691384139777,Roberta64852816,"Donald Trump goes on a Twitter tirade branding Democrats liars https://t.co/XO72GCoRkA via @MailOnline he lies, and lies and lies ...."
873,1254154687541993472,RockyMountViews,@TheRogue_Elf @CNN Donald Trump told us to drink bleach.
874,1254154685960777728,steveweinstein,Trump is compromised and a liar https://t.co/or44f7Dyj2
875,1254154639500546055,Deborah19506368,"How a media-distracted Trump ended up derailing his own briefing

https://t.co/OF6J1x7NY9"
876,1254154639399890946,dongodders1978,"@naouresTN Donald Trump has got to be a spoof, surely he's can't be a real person
There's no other explanation"
877,1254154615278505993,Jorlev_11,"@realDonaldTrump #ChickenTrump hid like a baby the day after his ridiculous coronavirus treatment comments. If you have any doubt about how to defeat Donald Trump in November it is simply this: LAUGH at him, keep LAUGHING, and never stop LAUGHING. https://t.co/cZh9V9TLOd"
878,1254154611008700420,tomburka,Absolutely.   https://t.co/GECdmFJj2j via @BostonGlobe
879,1254154603475554305,acoindetective,WATCH LIVE: Donald Trump &amp; Coronavirus task force announce Crypto Bitcoin BTC relief aid | NBC News https://t.co/rDmdX5pkqh
880,1254154598727716869,BlueNicht,Donald Trump und das Coronavirus https://t.co/KgDenhbSq3
881,1254154592104771584,gsprunner,"Say it loud, say it clear: Donald Trump needs to resign over his handling of the coronavirus - The Boston Globe https://t.co/09gtEsJnY7"
882,1254154576787374081,KGilbertmatthew,"@GVNChepkwony @USAmbKenya @DavidSiele Donald J. Trump (@realDonaldTrump) Tweeted:
Just spoke to Prime Minister Abiy Ahmed Ali of Ethiopia. His Country needs Ventilators, and the U.S. is in good position to help him. We will! https://t.co/YMthcXsEBr"
883,1254154570151968772,lindasarahyes,"I never imagined a day listening to superb music and working on a portrait of Donald Trump's buttocks would be so enjoyable! Gosh, these changing times."
884,1254154563105349632,Delia321,"In America their is real Evil that must be dealt with of avarice, lying, deceit and we can defeat it by prayer for God and his ArchAngels michael to come and defend us against the wick was and snares if donald trump! Amen"
885,1254154559154540544,Counselor70,"@GovtsTheProblem BREAKING NEWS, Donald Trump headed to DMZ. Going to put boy wonder KIM’S JUNK GONE (ROCKETMAN) over his knee and spank his butt “Kanye Said What and I Said the Rest”https://t.co/iT10vbdocK https://t.co/evM2CrdlGd"
886,1254154556843360257,canadaali,Debacle of Trump's coronavirus disinfectant comments could be tipping point https://t.co/wAUhKEI4lV
887,1254154534055788544,klassalle,Donald Trump's hydroxychloroquine scandal just took a much uglier turn - Palmer Report https://t.co/qWdmrQ0LgN
888,1254154522781519880,bright8694,"🚨🚨 Please read - this is truly eye opening! Donald Trump, American Idiot 🚨🚨 by @umairh https://t.co/9Ir7xgh427"
889,1254154472147890176,mikemartinlon,"Embattled, embarrassed, humiliated, on the brink of a mental breakdown - this thankfully is the begining of the end of Donald Trump.

@realDonaldTrump
#byebyetrump
#TrumpDisinfectant"
890,1254154471132631040,iwantmynbn,"Debacle of Trump's coronavirus disinfectant comments could be tipping point

https://t.co/i4TBwkxxta"
891,1254154469836591104,LacBromeQuebec,@jacktodd46 I couldn't be prouder of what @fordnation has accomplished during this crisis. I lived 2 years in Ontario and still have many friends as well as family there. I thought Doug Ford would be Canada's Donald Trump. Instead he has been an absolute champion!
892,1254154452208103426,stephfinebot,What if Donald Trump wants to start a family? What will happen to Amazon if he just gets pregnant and moves off to a rave in Ibiza?
893,1254154446642335746,GeneBryant2,Two conservative groups working to defeat Donald Trump in the 2020 election released online ads attacking his handling of the coronavirus pandemic. https://t.co/xNgDw2kb1Z via @HuffPostPol
894,1254154446377910273,Claw03101694,@KorrJ @Stig791 @vizeryll sorry if I sounded angry but when u see dumb stuff like this? hell I even see people side with donald trump over bill gates its that dumb
895,1254154446369460229,VickiJo54203063,But let’s get this straight wasn’t bone head Donald Trump still elected in  spite of the allegations? https://t.co/3tW9GkVBJs
896,1254154440464052224,LesaBoy23464441,"https://t.co/KJn29rfH0q
I don't believe this sarcastic article. Our President, the only President in our history who for the love of We The People, showing outright concern and love thru efficient efforts, such as respirators, goes to poetium everyday (exhausting) to give up -C-"
897,1254154428619411457,alizeeshanjaved,"Whenever I read about Donald Trump, I feel relieved of the dispensation in India!

Though the world fights two pandemics: Covid-19 &amp; stupidity, someday America must introspect what (not who) hv they elected! Embarrassment!

@JoeBiden

#TrumpIsALaughingStock 
#TrumpFail 
#JoeBiden https://t.co/sndUABs0kA"
898,1254154422805880833,ridgemadison,"Say it loud, say it clear: Donald #Trump needs to #resign over his handling of the #coronavirus - The Boston Globe https://t.co/Id5At0o9sT"
899,1254154414560083970,neverwinterLove,President Donald Trump Tweetstorm – The Saturday Edition https://t.co/AxHrU2cq9A
900,1254154409803763712,mcgrogan_paul,@HolliResists give your husband the Donald Trump!
901,1254154405139689473,worrabd50,@TheDemocrats You forgot to thank President Donald Trump who's leading us through this hard time. Vote straight Republican ticket in November
902,1254154404489572354,Rachel_McRea,Debacle of Trump's coronavirus disinfectant comments could be tipping point https://t.co/LUBKDqF6mX
903,1254154396155342848,boog_77,"@RadarGolfPro @DrBhrettMcCabe The more fascinating thing is that given all of the obvious corruption, lies, and failures of Donald Trump, he will still get votes. Everyone has flaws, but nobody is more flawed than that man."
904,1254154392497987584,KomissarWhipla,"Just in case, White House also published the statement: https://t.co/szW9eeGkMt"
905,1254154368720474113,HesterSchreiber,"#MSM #FakeNews showing their true Liberal bias by NOT covering this information. #MSM is the enemy of the ppl. 

#Q #Qanon #QArmy #WWGIWGA

https://t.co/Kju4NdpTOm"
906,1254154368049246208,AlexKaseberg,"The coronavirus has killed more Americans than Vietnam.

It looks like Donald Trump might have to develop bone-spurs again."
907,1254154358767435776,Jeri71712633,This new TV ad is devastating to Donald Trump - Palmer Report https://t.co/QTE2JodJ4m
908,1254154323682041857,TekWhiz,AMUSING! Trump Waited a Whole Week Before Blaming the Coronavirus on Obama https://t.co/nPM51rlku1 via @VanityFair
909,1254154308075098113,LunchpailD,"I don’t want to speculate on the death of #KimJongUn, but if he is succeeded by one of his small children, there is a non-zero chance that they’re a more effective leader than Donald Trump."
910,1254154306263097344,JanineLWard,@imwithjane What about the 25 accusers of Trump?  Do you believe them?  Where are their names?  https://t.co/IG7TFhMJCK
911,1254154291142692864,CharlesActs412,"@cioccolanti @realDonaldTrump Pastor why are you using common sense? 😁 Thank God, God is in control. And that He's appointed Donald Trump at this time. Time for the corruption to be exposed and true justice to rule."
912,1254154278475833347,perezrj25,"How a media-distracted Trump ended up derailing his own briefing

https://t.co/IxH8erdtuZ
HE DID IT ALL BY HIMSELF TO HIMSELF NOBODY TO BLAME ONLY HIM. NOW AMERICA KNOW HE IS THE 'JONESTOWN JIM JONES' OF THIS ERA WITH THE DIFFERENCE  WE ARE NOT IDIOTS."
913,1254154270695321600,jrasz,#BadMedicalAdviceIn5Words Donald Trump talked about it.
914,1254154264236167168,meteorologist45,"@atxflyboy @SaraCarterDC But Donald has so much power ?🤣🤣😂😂 whatever keep believing that garbage if you wanna ! Trump is a puppet with no power what so ever , just power of his mouth to keep it running. #AllScriptedGarbage"
915,1254154255352594442,Us1diamondsinc,@Kris_Sacrebleu @TMZ Donald Trump has one less friend dictator a few more to go
916,1254154243453288448,IndexPulse,Who knows maybe Kim Jong Un tried to inject @Lysol after his best friend Donald Trump gave him a hot tip hence #LYSOL and #RB are here to clarify - you should soon hear from @DettolIndia😆 https://t.co/lhBWIJWhtn
917,1254154235647873025,paul_radtke,@AdamSchiff Really??? You’ve got to be kidding me.  You’re as pathetic as they come.  Now the deaths are a result of Donald Trump.  Come on.  The governors have all commended him for his timely efforts to provide the necessary assurance and now this tou Fn liptard.
918,1254154233986846720,Bullish29709798,"@daveyalba You are truly an enemy of the people, you hate our country, and want us to suffer as a country just to prove Donald Trump wrong...."
919,1254154226420322306,DCJohnNorton,@CREWcrew Come noon on 1/20/2021 Donald Trump will not have the protecting of the Presidency to shield him from legal accountability for his life-long crime wave. The legal chickens are coming home to roost and myself and millions of other Americans are here for it. https://t.co/jDthDx79zy
920,1254154222783823879,Innov_Aus,When US Pres Donald Trump invoked the Defense Production Act as a response to #coronavirus in early April it provided a stark acknowledgement of #SupplyChain gaps not only in the #USA but within the supply chains of its good mate #Australia as well. https://t.co/37i72KbVaF https://t.co/dp4XJqJ0mI
921,1254154203896872971,LouiseMensch,@realDonaldTrump I wrote something about this Donald! Check it out! You’re the star. https://t.co/JuAUsGa80j
922,1254154195516735490,mendeezey,"Oldie but goody How a media-distracted Trump ended up derailing his own briefing
https://t.co/voZObI4gK5"
923,1254154181901840389,Menalinda,Donald Trump's malignant narcissism is toxic: Psychologist https://t.co/c1KwdtTvWg
924,1254154168673107969,JamesWe72948205,#DropOutBiden because if he does not we will lose to Donald Trump.
925,1254154168408969218,PahzPhotography,#BadMedicalAdviceIn5Words It's President DOCTOR Donald Trump!
926,1254154165938520071,AspiringAntonio,I just published Bad Publicity is Good Publicity: How Donald Trump is winning the media war and five things you can do to stop him https://t.co/iijf7NQNWl #AMWriting #SaturdayTruthVibes
927,1254154165917343744,KleptocracyUSA,"CNN: Rudy Giuliani may have said the dumbest thing yet uttered about the coronavirus.
https://t.co/dWyhMMUini

via @GoogleNews"
928,1254154163291688960,Alewis569,Must be a miserable life looking for Something Donald Trump day just to spin and take it out of context 24/7
929,1254154159642705920,DLewis02790602,Debacle of Trump's coronavirus disinfectant comments could be tipping point https://t.co/Yat0ttMHEt
930,1254154158778707969,BrookeSherbrook,"Unfortunately, this headline won't come true. Almost every week this man utters something that would tip over, actually crash down, most presidents - yet he not only gets away with it, he excels. https://t.co/w3aLRLXdM0"
